id,route,departure,destination,icao_location,classification,selection_code,text,criticality,score,reason
NOTAM_1_80168320,OKC_JFK,KOKC,KJFK,KTUL,INTL,QMXLC,TUL TWY K BTN TWY NN AND TWY B CLSD,LOW,25,Taxiway closure at TUL airport not on flight route KOKC-KJFK
NOTAM_1_80248395,OKC_JFK,KOKC,KJFK,KXNA,INTL,QMNHW,XNA APRON TERMINAL RAMP WIP IRREGULAR SFC STEEL PLATE,LOW,20,Terminal ramp work at XNA not on flight route KOKC-KJFK.
NOTAM_1_80290558,OKC_JFK,KOKC,KJFK,KLNS,INTL,QMXLC,"LNS TWY H, J, D EAST OF TWY G CLSD",LOW,25,Taxiway closures at LNS airport not on flight route KOKC-KJFK.
NOTAM_1_79444317,OKC_JFK,KOKC,KJFK,KMMU,INTL,QMXLC,MMU TWY L2 CLSD TO HEL AND ACFT WINGSPAN MORE THAN 50FT,LOW,20,Taxiway closure at MMU affects neither departure KOKC nor destination KJFK airports.
NOTAM_1_79444318,OKC_JFK,KOKC,KJFK,KMMU,INTL,QMXLC,MMU TWY L3 CLSD TO HEL AND ACFT WINGSPAN MORE THAN 50FT,LOW,20,Taxiway closure at MMU affects neither departure KOKC nor destination KJFK airports.
NOTAM_1_79444319,OKC_JFK,KOKC,KJFK,KMMU,INTL,QMXLC,MMU TWY L1 CLSD TO HEL AND ACFT WINGSPAN MORE THAN 50FT,LOW,25,Taxiway closure at MMU affects neither departure KOKC nor destination KJFK airports.
NOTAM_1_77766533,OKC_JFK,KOKC,KJFK,KLGA,INTL,QMXLC,LGA TWY AC CLSD,LOW,25,Taxiway closure at LGA does not affect KOKC-KJFK flight operations.
NOTAM_1_78597365,OKC_JFK,KOKC,KJFK,KJFK,INTL,QMXLC,JFK TWY L BTN TWY A AND TWY B CLSD,MEDIUM,45,Taxiway closure at destination airport may cause ground delays but doesn't prevent operations.
NOTAM_1_78652746,OKC_JFK,KOKC,KJFK,KJFK,INTL,QMXLC,JFK TWY KG BTN TWY A AND TWY B CLSD,MEDIUM,45,Taxiway closure at destination airport may cause ground delays but doesn't prevent operations.
NOTAM_1_78858137,OKC_JFK,KOKC,KJFK,KJFK,INTL,QMXLC,JFK TWY Z BTN RWY 04L/22R AND TWY Y CLSD,MEDIUM,45,Taxiway closure at destination airport may impact ground operations and taxi routing.
NOTAM_1_80226405,OKC_JFK,KOKC,KJFK,KLGA,INTL,QMXLC,LGA TWY Y BTN RWY 04/22 AND TWY AA CLSD,LOW,25,"Taxiway closure at LGA, not departure or destination airport"
NOTAM_1_80319089,OKC_JFK,KOKC,KJFK,KHPN,INTL,QMXLC,HPN TWY F RUNUP PAD CLSD,LOW,25,"Runup pad closure at alternate airport, minimal impact on KOKC-KJFK route."
NOTAM_1_80327750,OKC_JFK,KOKC,KJFK,KJFK,INTL,QMXLC,JFK TWY A BTN TWY LA AND TWY KG CLSD,MEDIUM,55,Taxiway closure at destination airport may impact ground operations and taxi routing.
NOTAM_1_80328375,OKC_JFK,KOKC,KJFK,KHPN,INTL,QMXLC,HPN TWY E CLSD,LOW,25,"Taxiway closure at HPN, not on flight route KOKC-KJFK."
NOTAM_1_80241715,OKC_JFK,KOKC,KJFK,KMUI,MIL,QWULW,UNMANNED ACFT WITHIN AREA DEFINED AS .7NM RADIUS OF KMUI UAS FACILITY,LOW,25,UAS activity at distant military facility unlikely to affect KOKC-KJFK route
NOTAM_1_78388389,OKC_JFK,KOKC,KJFK,KPWA,INTL,QOBCE,PWA OBST CRANE (ASN 2023-ASW-16482-OE) 353045N0973806W (1.4NM SSE PWA) 1448FT (130FT AGL) FLAGGED AND LGTD,LOW,25,"Obstacle crane at PWA airport, not on KOKC-KJFK route, minimal operational impact."
NOTAM_1_78668091,OKC_JFK,KOKC,KJFK,KCHK,DOM,QOLAS,OBST TOWER LGT (ASR 1244711) 350147.20N0975556.00W (4.4NM SSE CHK) 1405.8FT (275.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal flight safety impact."
NOTAM_1_79618156,OKC_JFK,KOKC,KJFK,KHMY,MIL,QMMXX,RWY 18/36 SURFACE MARKINGS NON STD RWY 18/36 MARKED AS 17/35,INFO,5,Non-standard runway markings at military field not on flight route.
NOTAM_1_79819744,OKC_JFK,KOKC,KJFK,KTIK,MIL,QGXGM,TWY H TWY DIRECTION SIGN NOT LGTD BTN TWY J AND TWY G,LOW,25,Taxiway direction sign lighting outage at unrelated airport KTIK
NOTAM_1_80328152,OKC_JFK,KOKC,KJFK,KOUN,DOM,QOLAS,OBST TOWER LGT (ASR 1012599) 351723.00N0973009.00W (3.0NM NNW OUN) 1575.1FT (390.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at OUN, not on KOKC-KJFK route."
NOTAM_1_79917622,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1011665) 352843.00N0964820.00W (4.3NM W O47) 1500.0FT (420.3FT AGL) U/S,INFO,5,Obstacle light outage at small airport unrelated to KOKC-KJFK route
NOTAM_1_79851688,OKC_JFK,KOKC,KJFK,KRVS,DOM,QOLAS,OBST TOWER LGT (ASR 1228228) 360101.90N0960304.00W (3.5NM WSW RVS) 971.1FT (250.0FT AGL) U/S,LOW,25,"Obstacle light outage at remote location, minimal impact on KOKC-KJFK route."
NOTAM_1_80144739,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1244764) 352635.40N0955540.70W (4.8NM ENE F10) 919.9FT (256.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at F10, not on KOKC-KJFK route"
NOTAM_1_80152650,OKC_JFK,KOKC,KJFK,KOWP,DOM,QOLAS,OBST TOWER LGT (ASR 1045647) 361228.00N0960605.00W (3.1NM NE OWP) 1174.2FT (220.1FT AGL) U/S,INFO,5,"Obstacle light outage at remote location, no impact on KOKC-KJFK route."
NOTAM_1_80223419,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1319886) 361731.99N0962011.99W (4.3NM NE 4F1) 1497FT (403FT AGL) U/S,LOW,25,Obstacle tower light outage at small airport not on flight route.
NOTAM_1_80227027,OKC_JFK,KOKC,KJFK,KTUL,DOM,QOLAS,OBST TOWER LGT (ASR 1011429) 361410.80N0955718.50W (4.0NM NW TUL) 864.8FT (220.8FT AGL) U/S,LOW,25,"Obstacle tower light outage at TUL, not on direct KOKC-KJFK route."
NOTAM_1_80290348,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1055476) 361156.60N0954332.10W (3.8NM WSW K11) 957.0FT (304.1FT AGL) U/S,INFO,5,"Obstacle light outage at K11, not on KOKC-KJFK route or airports."
NOTAM_1_80138308,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1283078) 362214.30N0942659.20W (1.6NM N 5M5) 1436.0FT (256.9FT AGL) U/S,LOW,25,Obstacle tower light outage at small airport not on flight route.
NOTAM_1_80221516,OKC_JFK,KOKC,KJFK,KASG,DOM,QOLAS,OBST POWER LINE LGT (ASN 2019-ASW-14386-OE) 361223N0940555W (2.1NM NNE ASG) 1524FT (88FT AGL) U/S,LOW,25,"Obstacle lighting outage at remote location, minimal impact on KOKC-KJFK route"
NOTAM_1_80221533,OKC_JFK,KOKC,KJFK,KASG,DOM,QOLAS,OBST POWER LINE LGT (ASN 2019-ASW-14380-OE) 361228N0940624W (2.0NM NNE ASG) 1692FT (52FT AGL) U/S,LOW,25,Power line light outage at small airport not on flight route.
NOTAM_1_80269702,OKC_JFK,KOKC,KJFK,KASG,DOM,QOLAS,OBST POWER LINE LGT (ASN 2019-ASW-14385-OE) 361223N0940600W (2.0NM NNE ASG) 1584FT (85FT AGL) U/S,LOW,25,"Obstacle lighting outage at remote location, minimal impact on KOKC-KJFK route"
NOTAM_1_80277194,OKC_JFK,KOKC,KJFK,KXNA,DOM,QOLAS,OBST TOWER LGT (ASR 1200070) 361618.00N0941657.00W (1.4NM ESE XNA) 1389.8FT (103.0FT AGL) U/S,INFO,5,"Obstacle light outage at XNA, not on flight route KOKC-KJFK."
NOTAM_1_79947515,OKC_JFK,KOKC,KJFK,KBBG,DOM,QOLAS,OBST TOWER LGT (ASR 1237838) 363109.00N0931711.60W (4.2NM W BBG) 1539.0FT (276.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at BBG, not on KOKC-KJFK route."
NOTAM_1_80105154,OKC_JFK,KOKC,KJFK,KPLK,DOM,QOLAS,OBST TOWER LGT (ASR 1007035) 363822.00N0931047.80W (2.5NM ENE PLK) 1596.8FT (506.9FT AGL) U/S,INFO,5,Obstacle light outage at remote location unrelated to KOKC-KJFK flight path
NOTAM_1_80300097,OKC_JFK,KOKC,KJFK,KHFJ,DOM,QOLAS,OBST TOWER LGT (ASR 1245673) 365501.70N0940513.40W (3.6NM WNW HFJ) 1502.0FT (265.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal impact on KOKC-KJFK route."
NOTAM_1_80316223,OKC_JFK,KOKC,KJFK,KHFJ,DOM,QOLAS,OBST TOWER LGT (ASR 1288889) 365301.80N0935502.10W (4.8NM ESE HFJ) 1679.5FT (260.2FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal impact on KOKC-KJFK route."
NOTAM_1_79685045,OKC_JFK,KOKC,KJFK,KSGF,INTL,QOBCE,SGF OBST CRANE (ASN UNKNOWN) 371439N0932359W (0.63NM SSE APCH END RWY 14)  UNKNOWN (80FT AGL) FLAGGED AND LGTD,MEDIUM,45,Crane obstacle near runway approach end could affect aircraft operations at SGF.
NOTAM_1_79822429,OKC_JFK,KOKC,KJFK,KSGF,INTL,QOBCE,SGF OBST CRANE (ASN UNKNOWN) 371331N0932347W (.70NM SSW APCH END RWY 02) UNKNOWN (85FT AGL) FLAGGED AND LGTD,LOW,25,"Obstacle at SGF airport, not on flight route KOKC-KJFK."
NOTAM_1_80185003,OKC_JFK,KOKC,KJFK,KSGF,INTL,QOBCE,SGF OBST CRANE (ASN 2025-ACE-6897-OE) 371819N0932512W (3.9NM NNW SGF) 1390FT (140FT AGL) FLAGGED AND LGTD,LOW,25,"Obstacle crane near SGF airport, not on KOKC-KJFK route path."
NOTAM_1_80256202,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1003647) 371030.00N0930236.00W (4.1NM E MO2) 2548.6FT (1128.6FT AGL) U/S,LOW,25,"Obstacle tower light outage at small airport, minimal impact on KOKC-KJFK route."
NOTAM_1_80277789,OKC_JFK,KOKC,KJFK,KSGF,INTL,QOBCE,SGF OBST CRANE (ASN 2025-ACE-4823-NRA) 371503N0932305W (0.4NM NNE SGF) 1408FT (145FT AGL) FLAGGED AND LGTD,LOW,25,"Obstacle crane near SGF airport, not on KOKC-KJFK route path."
NOTAM_1_80304780,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1307254) 370650.10N0923409.40W (2.6NM ESE 03B) 1707FT (282FT AGL) U/S,INFO,5,Obstacle light outage at small airport unrelated to KOKC-KJFK route
NOTAM_1_79342650,OKC_JFK,KOKC,KJFK,KUNO,DOM,QOLAS,OBST TOWER LGT (ASR 1241983) 365511.70N0915532.60W (2.7NM NNW UNO) 1515.7FT (253.0FT AGL) U/S,LOW,25,"Obstacle tower light outage at UNO, not on KOKC-KJFK route"
NOTAM_1_79801428,OKC_JFK,KOKC,KJFK,KTVB,DOM,QOLAS,OBST TOWER LGT (ASR 1240370) 370838.60N0920928.80W (3.6NM W TVB) 1840.6FT (347.8FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal impact on KOKC-KJFK route."
NOTAM_1_79801499,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1244301) 365814.70N0915545.30W (1.6NM SE 1H5) 1471.8FT (254.9FT AGL) U/S,INFO,5,Obstacle light outage at small airport unrelated to KOKC-KJFK route
NOTAM_1_80317353,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1307210) 370708.00N0922249.80W (3.4NM W 1MO) 1739FT (267FT AGL) U/S,LOW,25,Obstacle light outage at small airport not on flight route.
NOTAM_1_79989142,OKC_JFK,KOKC,KJFK,KMNF,DOM,QOLAS,OBST TOWER LGT (ASR 1006383) 370051.10N0914233.50W (1.3NM NE MNF) 1638.8FT (399.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal impact on KOKC-KJFK route."
NOTAM_1_79911368,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1004877) 373148.00N0901715.00W (4.5NM S H88) 1239.8FT (299.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at H88, not on KOKC-KJFK route."
NOTAM_1_80237937,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1009736) 373423.00N0902147.00W (4.1NM WSW H88) 1393.7FT (352.7FT AGL) U/S,LOW,25,"Obstacle tower light outage at H88, not on KOKC-KJFK route."
NOTAM_1_80238101,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1252146) 375115.30N0903205.30W (4.3NM SSE 1BT) 1299.5FT (269.7FT AGL) U/S,LOW,25,Obstacle tower light outage at small airport not on flight route.
NOTAM_1_80274114,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1314104) 375914.90N0904009.30W (4.6NM NE 8WC) 1224FT (349FT AGL) U/S,LOW,25,Obstacle tower light outage at small airport not on flight route.
NOTAM_1_79634686,OKC_JFK,KOKC,KJFK,KMDH,DOM,QOLAS,OBST TOWER LGT (ASR 1263332) 374835.10N0891224.10W (2.9NM NE MDH) 611.9FT (237.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at MDH, not on KOKC-KJFK route."
NOTAM_1_80221111,OKC_JFK,KOKC,KJFK,KMWA,DOM,QOLAS,OBST TOWER LGT (ASR 1009770) 374627.60N0890549.80W (4.2NM WNW MWA) 777.9FT (299.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal flight safety impact."
NOTAM_1_80266014,OKC_JFK,KOKC,KJFK,KMDH,DOM,QOLAS,OBST TOWER LGT (ASR 1008771) 374513.40N0891913.70W (3.6NM WSW MDH) 740.8FT (298.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal impact on KOKC-KJFK route."
NOTAM_1_79826081,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1284648) 380431.00N0885435.30W (4.2NM NNE H96) 710.6FT (254.9FT AGL) U/S,INFO,5,"Obstacle light outage at H96, not on KOKC-KJFK route or airports"
NOTAM_1_79063133,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1208231) 375525.30N0874342.50W (3.2NM ENE IN3) 727.7FT (301.8FT AGL) U/S,LOW,25,Obstacle light outage at small airport not on flight route.
NOTAM_1_78961679,OKC_JFK,KOKC,KJFK,KEVV,INTL,QOBCE,EVV OBST CRANE (ASN UNKNOWN) 380038N0873235W (2.0NM SSW EVV)  587FT (200FT AGL) FLAGGED AND LGTD,LOW,25,"Obstacle crane at EVV airport, not on KOKC-KJFK route path."
NOTAM_1_79090711,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1241210) 375802.50N0874038.80W (4.8NM SW 3EV) 711.9FT (225.1FT AGL) U/S,LOW,25,Obstacle light outage at small airport not on flight route
NOTAM_1_80309797,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1027511) 380126.80N0872143.30W (2.4NM WSW I91) 1366.1FT (890.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at I91, not on KOKC-KJFK route"
NOTAM_1_80323629,OKC_JFK,KOKC,KJFK,KEVV,DOM,QOLAS,OBST TOWER LGT (ASR 1212407) 380549.80N0872822.60W (4.3NM NE EVV) 629.3FT (217.8FT AGL) U/S,LOW,25,"Obstacle tower light outage at EVV, not on KOKC-KJFK route."
NOTAM_1_79439338,OKC_JFK,KOKC,KJFK,KDCY,DOM,QOLAS,OBST TOWER LGT (ASR 1030535) 383849.40N0871052.50W (4.0NM SW DCY) 985.9FT (414.0FT AGL) U/S,LOW,25,"Obstacle tower light outage at DCY, not on KOKC-KJFK route."
NOTAM_1_80312455,OKC_JFK,KOKC,KJFK,KBFR,DOM,QOLAS,OBST TOWER LGT (ASR 1231718) 385258.60N0862519.50W (2.8NM NNE BFR) 897.0FT (224.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal impact on KOKC-KJFK route."
NOTAM_1_79828459,OKC_JFK,KOKC,KJFK,KSER,DOM,QOLAS,OBST TOWER LGT (ASR 1301070) 385741.70N0855136.30W (3.2NM NE SER) 742.1FT (143.7FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal impact on KOKC-KJFK route."
NOTAM_1_79926815,OKC_JFK,KOKC,KJFK,KJVY,DOM,QOLAS,OBST TOWER LGT (ASR 1058211) 382436.90N0854938.10W (4.9NM WNW JVY) 1208.7FT (214.9FT AGL) U/S,LOW,25,Obstacle tower light outage at small airport not on flight route.
NOTAM_1_80078942,OKC_JFK,KOKC,KJFK,KJVY,DOM,QOLAS,OBST TOWER LGT (ASR 1036788) 382219.00N0854933.00W (4.1NM W JVY) 1302.2FT (322.2FT AGL) U/S,LOW,25,"Obstacle tower light outage at JVY, not on KOKC-KJFK route."
NOTAM_1_80283538,OKC_JFK,KOKC,KJFK,KJVY,DOM,QOLAS,OBST TOWER LGT (ASR 1253988) 382230.00N0854603.60W (1.5NM WNW JVY) 690.0FT (190.0FT AGL) U/S,LOW,25,"Obstacle tower light outage at JVY, not on KOKC-KJFK route."
NOTAM_1_80318628,OKC_JFK,KOKC,KJFK,KJVY,DOM,QOLAS,OBST TOWER LGT (ASR 1065502) 382037.00N0853934.00W (3.9NM ESE JVY) 807.1FT (274.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at JVY, not on KOKC-KJFK route."
NOTAM_1_80320934,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1208972) 383727.60N0860549.30W (2.9NM ENE I83) 1018.0FT (265.1FT AGL) U/S,LOW,25,"Obstacle light outage at I83, not on KOKC-KJFK route or critical airports"
NOTAM_1_80004183,OKC_JFK,KOKC,KJFK,KIMS,DOM,QOLAS,OBST TOWER LGT (ASR 1224810) 384715.70N0852220.80W (4.6NM ENE IMS) 1202.1FT (315.0FT AGL) U/S,LOW,25,"Obstacle tower light outage at IMS, not on KOKC-KJFK route."
NOTAM_1_80065619,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1043327) 383752.30N0850924.10W (4.3NM SSE 8I1) 1103.0FT (290.0FT AGL) U/S,LOW,25,Obstacle tower light outage at small airport not on flight route.
NOTAM_1_80316805,OKC_JFK,KOKC,KJFK,KOVO,DOM,QOLAS,OBST TOWER LGT (ASR 1228067) 390119.10N0853118.60W (4.1NM ESE OVO) 1048.9FT (253.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal impact on KOKC-KJFK route."
NOTAM_1_79661678,OKC_JFK,KOKC,KJFK,KCVG,DOM,QOLAS,OBST TOWER LGT (ASR 1047780) 390356.00N0843627.00W (3.0NM ENE CVG) 1257.9FT (357.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at CVG, not on flight route KOKC-KJFK."
NOTAM_1_79840006,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1065291) 384014.00N0842659.00W (3.4NM SW K62) 1224.7FT (299.9FT AGL) U/S,INFO,5,"Obstacle light outage at K62, not on KOKC-KJFK route or airports."
NOTAM_1_80199937,OKC_JFK,KOKC,KJFK,KLUK,DOM,QOLAS,OBST TOWER LGT (ASR 1014857) 390843.60N0842542.10W (2.6NM N LUK) 853.0FT (231.0FT AGL) U/S,LOW,25,"Obstacle tower light outage at LUK, not on KOKC-KJFK route."
NOTAM_1_80325294,OKC_JFK,KOKC,KJFK,KCVG,INTL,QOBCE,CVG OBST CRANE (ASN UNKNOWN) 390244N0843755W (2.6NM SE CVG) 1092FT (200FT AGL) FLAGGED AND LGTD,LOW,25,"Obstacle at CVG not on KOKC-KJFK route, flagged and lit for safety."
NOTAM_1_79182644,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1228869) 392841.90N0833858.30W (3.7NM NE 2B6) 1343.8FT (296.9FT AGL) U/S,INFO,5,Obstacle light outage at remote airport unrelated to KOKC-KJFK route
NOTAM_1_79886461,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASN 2023-AGL-12586-OE) 393307N0840229W (4.7NM NE 40I) 1016FT (259FT AGL) U/S,LOW,25,Obstacle tower light outage at small airport not on flight route.
NOTAM_1_79938995,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1014825) 392851.10N0841905.10W (3.2NM WNW I68) 1136.2FT (312.0FT AGL) U/S,LOW,20,Obstacle light outage at small airport unrelated to KOKC-KJFK route.
NOTAM_1_80250479,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1235093) 392930.80N0841645.30W (2.2NM NW I68) 1107.0FT (229.0FT AGL) U/S,INFO,5,"Obstacle light outage at I68, not on KOKC-KJFK route or affecting flight operations."
NOTAM_1_79727808,OKC_JFK,KOKC,KJFK,KJRO,DOM,QOLAS,OBST TOWER LGT (ASR 1013709) 390141.20N0823549.50W (2.9NM NNW JRO) 1227.0FT (419.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at JRO, not on KOKC-KJFK route"
NOTAM_1_79765235,OKC_JFK,KOKC,KJFK,KUNI,DOM,QOLAS,OBST TOWER LGT (ASN 2023-AGL-19726-OE) 391023N0821040W (3.3NM SE UNI) 1221FT (304FT AGL) U/S,LOW,25,"Obstacle tower light outage near UNI, not on KOKC-KJFK route"
NOTAM_1_79871439,OKC_JFK,KOKC,KJFK,KLHQ,DOM,QOLAS,OBST TOWER LGT (ASR 1023419) 394653.90N0823819.70W (1.8NM NNE LHQ) 1117.8FT (174.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal impact on KOKC-KJFK route."
NOTAM_1_80311133,OKC_JFK,KOKC,KJFK,KUNI,DOM,QOLAS,OBST TOWER LGT (ASR 1262693) 391051.60N0821657.30W (3.1NM SW UNI) 1109.9FT (274.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal flight safety impact."
NOTAM_1_80317273,OKC_JFK,KOKC,KJFK,KJRO,DOM,QOLAS,OBST TOWER LGT (ASR 1215744) 385828.80N0823033.20W (3.2NM E JRO) 1112.5FT (259.8FT AGL) U/S,LOW,25,"Obstacle tower light outage at JRO, not on KOKC-KJFK route"
NOTAM_1_79741044,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1260546) 394412.20N0813120.30W (3.9NM S I10) 1050.2FT (310.0FT AGL) U/S,LOW,25,"Obstacle tower light outage at I10, not on KOKC-KJFK route."
NOTAM_1_80221873,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1212874) 395233.50N0813132.80W (4.6NM NE I10) 1348.1FT (306.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at I10, not on KOKC-KJFK route"
NOTAM_1_79944855,OKC_JFK,KOKC,KJFK,KCDI,DOM,QOLAS,OBST TOWER LGT (ASR 1058906) 400213.00N0813309.00W (3.9NM NNE CDI) 1315.9FT (271.0FT AGL) U/S,INFO,5,"Obstacle light outage at remote location, no impact on KOKC-KJFK route."
NOTAM_1_80029911,OKC_JFK,KOKC,KJFK,KCDI,DOM,QOLAS,OBST TOWER LGT (ASR 1025057) 400042.30N0813535.40W (2.3NM NNW CDI) 1332.0FT (252.0FT AGL) U/S,INFO,5,"Obstacle light outage at remote location, no impact on KOKC-KJFK route."
NOTAM_1_79268092,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1235546) 392520.80N0801124.90W (1.9NM SW 4G7) 1286.7FT (83.0FT AGL) U/S,INFO,5,Obstacle light outage at small airport unrelated to KOKC-KJFK route
NOTAM_1_79665912,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1221845) 392236.50N0800735.90W (4.6NM SSE 4G7) 1774.3FT (325.1FT AGL) U/S,INFO,5,Obstacle light outage at small airport not on flight route.
NOTAM_1_79992101,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1228103) 400739.10N0800938.40W (3.0NM W 22D) 1683.1FT (310.0FT AGL) U/S,LOW,25,Obstacle tower light outage at small airport not on flight route.
NOTAM_1_80257630,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1258355) 393026.00N0794550.20W (4.1NM E 70D) 2451.8FT (258.9FT AGL) U/S,INFO,5,"Obstacle light outage at remote location, no impact on KOKC-KJFK route"
NOTAM_1_80294411,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1226784) 392327.70N0801347.10W (2.3NM ESE 6W0) 1727.7FT (259.8FT AGL) U/S,INFO,5,Obstacle light outage at small airport unrelated to KOKC-KJFK route
NOTAM_1_80306536,OKC_JFK,KOKC,KJFK,KCKB,DOM,QOLAS,OBST TOWER LGT (ASR 1034533) 391759.00N0801729.00W (3.0NM W CKB) 1729.0FT (324.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at CKB, not on KOKC-KJFK route."
NOTAM_1_79429483,OKC_JFK,KOKC,KJFK,KFWQ,DOM,QOLAS,OBST TOWER LGT (ASR 1030169) 400926.00N0794851.50W (3.3NM SSE FWQ) 1558.1FT (263.1FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal impact on KOKC-KJFK route."
NOTAM_1_80133739,OKC_JFK,KOKC,KJFK,KFWQ,DOM,QOLAS,OBST TOWER LGT (ASR 1059310) 400942.70N0794458.30W (4.7NM SE FWQ) 1342.8FT (321.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at remote location, minimal flight safety impact."
NOTAM_1_80253324,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1228242) 400840.80N0793430.80W (2.5NM NNW P99) 1551.8FT (254.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at P99, not on KOKC-KJFK route"
NOTAM_1_80306694,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASN 2023-AEA-12482-OE) 402441N0794710W (4.7NM N 31D) 1462FT (254FT AGL) U/S,LOW,25,Obstacle tower light outage at small airport not on flight route.
NOTAM_1_79859764,OKC_JFK,KOKC,KJFK,KJST,DOM,QOLAS,OBST TOWER LGT (ASR 1024678) 401945.00N0785353.00W (3.0NM WNW JST) 2328.1FT (503.9FT AGL) U/S,LOW,25,"Obstacle tower light outage at JST, not on KOKC-KJFK route."
NOTAM_1_79996761,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1264300) 403154.10N0784401.10W (4.7NM NNE 9G8) 2461.9FT (259.8FT AGL) U/S,INFO,5,Obstacle light outage at small airport unrelated to KOKC-KJFK route
NOTAM_1_80193594,OKC_JFK,KOKC,KJFK,None,DOM,QOLAS,OBST TOWER LGT (ASR 1251837) 400605.80N0785743.70W (4.6NM NNE 2G9) 2433.7FT (278.9FT AGL) U/S,INFO,5,"Obstacle light outage at remote location, no impact on KOKC-KJFK route"
